Date,WarehouseID,Stage,CapacityUnits,CompletedUnits,OpeningQueueUnits,ClosingQueueUnits,WaitUnitDays
2026-04-08,3,Dispatch,203,164,164,0,167
2026-04-08,3,Pack,222,146,146,0,146
2026-04-08,3,Pick,222,222,231,9,0
2026-04-09,1,Dispatch,201,157,157,0,157
2026-04-09,1,Pack,224,155,155,0,155
2026-04-09,1,Pick,232,167,238,71,0
2026-04-09,2,Dispatch,235,235,698,463,658
2026-04-09,2,Pack,255,255,4883,4628,9247
2026-04-09,2,Pick,223,180,198,18,0
2026-04-09,3,Dispatch,201,146,146,0,146
2026-04-09,3,Pack,184,184,222,38,184
2026-04-09,3,Pick,217,183,183,0,9
2026-04-10,1,Dispatch,237,155,155,0,155
2026-04-10,1,Pack,217,167,167,0,167
2026-04-10,1,Pick,205,143,237,94,0
2026-04-10,2,Dispatch,248,248,718,470,704
2026-04-10,2,Pack,255,255,4808,4553,9069
2026-04-10,2,Pick,215,107,125,18,0
2026-04-10,3,Dispatch,257,184,184,0,184
2026-04-10,3,Pack,239,221,221,0,259
2026-04-10,3,Pick,206,149,149,0,0
2026-04-13,1,Dispatch,223,167,167,0,501
2026-04-13,1,Pack,238,143,143,0,429
2026-04-13,1,Pick,265,174,288,114,0
2026-04-13,2,Dispatch,259,259,725,466,1251
2026-04-13,2,Pack,255,255,4660,4405,9228
2026-04-13,2,Pick,235,217,229,12,36
2026-04-13,3,Dispatch,252,221,221,0,663
2026-04-13,3,Pack,226,149,149,0,447
2026-04-13,3,Pick,236,172,172,0,0
2026-04-14,1,Dispatch,206,143,143,0,143
2026-04-14,1,Pack,211,174,174,0,174
2026-04-14,1,Pick,225,177,295,118,0
2026-04-14,2,Dispatch,229,229,721,492,1127
2026-04-14,2,Pack,255,255,4622,4367,8890
2026-04-14,2,Pick,261,141,153,12,0
2026-04-14,3,Dispatch,261,149,149,0,149
2026-04-14,3,Pack,232,172,172,0,172
2026-04-14,3,Pick,266,129,129,0,0
2026-04-15,1,Dispatch,261,174,174,0,174
2026-04-15,1,Pack,192,177,177,0,177
2026-04-15,1,Pick,249,185,323,138,4
2026-04-15,2,Dispatch,241,241,747,506,1193
2026-04-15,2,Pack,255,255,4508,4253,8758
2026-04-15,2,Pick,264,204,204,0,108
2026-04-15,3,Dispatch,258,172,172,0,172
2026-04-15,3,Pack,210,129,129,0,129
2026-04-15,3,Pick,219,174,202,28,0
2026-04-16,1,Dispatch,207,177,177,0,177
2026-04-16,1,Pack,210,185,185,0,185
2026-04-16,1,Pick,241,149,285,136,5
2026-04-16,2,Dispatch,200,200,761,561,600
2026-04-16,2,Pack,255,255,4457,4202,8490
2026-04-16,2,Pick,232,194,194,0,0
2026-04-16,3,Dispatch,255,129,129,0,129
2026-04-16,3,Pack,217,174,174,0,174
2026-04-16,3,Pick,226,206,234,28,0
2026-04-17,1,Dispatch,261,185,185,0,185
2026-04-17,1,Pack,194,149,149,0,149
2026-04-17,1,Pick,267,204,340,136,0
2026-04-17,2,Dispatch,215,215,816,601,696
2026-04-17,2,Pack,255,255,4396,4141,8062
2026-04-17,2,Pick,210,187,187,0,0
2026-04-17,3,Dispatch,220,174,174,0,174
2026-04-17,3,Pack,208,206,206,0,206
2026-04-17,3,Pick,221,174,220,46,0
2026-04-20,1,Dispatch,245,149,149,0,447
2026-04-20,1,Pack,185,185,204,19,555
2026-04-20,1,Pick,220,220,303,83,1553
2026-04-20,2,Dispatch,240,240,856,616,1291
2026-04-20,2,Pack,255,255,4328,4073,8558
2026-04-20,2,Pick,254,243,243,0,0
2026-04-20,3,Dispatch,228,206,206,0,618
2026-04-20,3,Pack,206,174,174,0,522
2026-04-20,3,Pick,246,150,202,52,0
2026-04-21,1,Dispatch,251,185,185,0,185
2026-04-21,1,Pack,209,209,239,30,266
2026-04-21,1,Pick,260,260,288,28,83
2026-04-21,2,Dispatch,233,233,871,638,1271
2026-04-21,2,Pack,255,255,4316,4061,8504
2026-04-21,2,Pick,256,127,127,0,0
2026-04-21,3,Dispatch,250,174,174,0,174
2026-04-21,3,Pack,229,150,150,0,150
2026-04-21,3,Pick,221,123,180,57,0
2026-04-22,1,Dispatch,263,209,209,0,209
2026-04-22,1,Pack,228,228,290,62,258
2026-04-22,1,Pick,230,162,162,0,28
2026-04-22,2,Dispatch,213,213,893,680,1193
2026-04-22,2,Pack,255,255,4188,3933,8290
2026-04-22,2,Pick,268,164,164,0,0
2026-04-22,3,Dispatch,258,150,150,0,150
2026-04-22,3,Pack,227,123,123,0,123
2026-04-22,3,Pick,211,211,247,36,291
2026-04-23,1,Dispatch,211,211,228,17,211
2026-04-23,1,Pack,213,213,224,11,275
2026-04-23,1,Pick,256,193,193,0,0
2026-04-23,2,Dispatch,210,210,935,725,1140
2026-04-23,2,Pack,255,255,4097,3842,7773
2026-04-23,2,Pick,253,171,171,0,0
2026-04-23,3,Dispatch,239,123,123,0,123
2026-04-23,3,Pack,231,211,211,0,211
2026-04-23,3,Pick,239,218,224,6,30
2026-04-24,1,Dispatch,242,230,230,0,247
2026-04-24,1,Pack,210,204,204,0,215
2026-04-24,1,Pick,257,228,228,0,0
2026-04-24,2,Dispatch,214,214,980,766,856
2026-04-24,2,Pack,255,255,4013,3758,7690
2026-04-24,2,Pick,245,166,166,0,0
2026-04-24,3,Dispatch,249,211,211,0,211
2026-04-24,3,Pack,220,218,218,0,218
2026-04-24,3,Pick,253,161,180,19,0
2026-04-27,1,Dispatch,238,204,204,0,612
2026-04-27,1,Pack,223,223,228,5,669
2026-04-27,1,Pick,215,154,154,0,0
2026-04-27,2,Dispatch,207,207,1021,814,1243
2026-04-27,2,Pack,255,255,3924,3669,8070
2026-04-27,2,Pick,238,216,216,0,0
2026-04-27,3,Dispatch,259,218,218,0,654
2026-04-27,3,Pack,210,161,161,0,483
2026-04-27,3,Pick,227,227,258,31,81
2026-04-28,1,Dispatch,231,223,223,0,223
2026-04-28,1,Pack,226,159,159,0,174
2026-04-28,1,Pick,231,189,189,0,0
2026-04-28,2,Dispatch,214,214,1069,855,1333
2026-04-28,2,Pack,255,255,3885,3630,7491
2026-04-28,2,Pick,213,213,223,10,0
2026-04-28,3,Dispatch,256,161,161,0,161
2026-04-28,3,Pack,197,197,227,30,197
2026-04-28,3,Pick,239,239,261,22,31
2026-04-29,1,Dispatch,237,159,159,0,159
2026-04-29,1,Pack,212,189,189,0,189
2026-04-29,1,Pick,234,166,169,3,0
2026-04-29,2,Dispatch,231,231,1110,879,1476
2026-04-29,2,Pack,255,255,3843,3588,7251
2026-04-29,2,Pick,211,211,226,15,10
2026-04-29,3,Dispatch,258,197,197,0,197
2026-04-29,3,Pack,205,205,269,64,235
2026-04-29,3,Pick,230,220,220,0,22
2026-04-30,1,Dispatch,254,189,189,0,189
2026-04-30,1,Pack,205,166,166,0,166
2026-04-30,1,Pick,259,116,141,25,0
2026-04-30,2,Dispatch,206,206,1134,928,1350
2026-04-30,2,Pack,255,255,3799,3544,7164
2026-04-30,2,Pick,222,174,174,0,15
2026-04-30,3,Dispatch,259,205,205,0,205
2026-04-30,3,Pack,206,206,284,78,270
2026-04-30,3,Pick,214,214,231,17,0
2026-05-01,1,Dispatch,218,166,166,0,166
2026-05-01,1,Pack,191,116,116,0,116
2026-05-01,1,Pick,257,146,186,40,0
2026-05-01,2,Dispatch,235,235,1183,948,1429
2026-05-01,2,Pack,255,255,3718,3463,7137
2026-05-01,2,Pick,232,227,227,0,0
2026-05-01,3,Dispatch,255,206,206,0,206
2026-05-01,3,Pack,216,216,292,76,294
2026-05-01,3,Pick,210,210,225,15,17
2026-05-04,1,Dispatch,230,116,116,0,348
2026-05-04,1,Pack,236,146,146,0,438
2026-05-04,1,Pick,261,227,252,25,45
2026-05-04,2,Dispatch,262,262,1203,941,1755
2026-05-04,2,Pack,255,255,3690,3435,7080
2026-05-04,2,Pick,251,251,268,17,0
2026-05-04,3,Dispatch,222,216,216,0,648
2026-05-04,3,Pack,193,193,286,93,655
2026-05-04,3,Pick,220,220,246,26,45
2026-05-05,1,Dispatch,206,146,146,0,146
2026-05-05,1,Pack,194,194,227,33,194
2026-05-05,1,Pick,217,175,200,25,0
2026-05-05,2,Dispatch,204,204,1196,992,1400
2026-05-05,2,Pack,255,255,3686,3431,7031
2026-05-05,2,Pick,211,211,252,41,17
2026-05-05,3,Dispatch,244,193,193,0,193
2026-05-05,3,Pack,237,237,313,76,516
2026-05-05,3,Pick,269,176,176,0,26
2026-05-06,1,Dispatch,246,194,194,0,194
2026-05-06,1,Pack,238,208,208,0,241
2026-05-06,1,Pick,248,167,167,0,153
2026-05-06,2,Dispatch,212,212,1247,1035,1484
2026-05-06,2,Pack,255,255,3642,3387,6886
2026-05-06,2,Pick,259,241,241,0,41
2026-05-06,3,Dispatch,248,237,237,0,237
2026-05-06,3,Pack,186,186,252,66,262
2026-05-06,3,Pick,230,198,198,0,0
2026-05-07,1,Dispatch,258,208,208,0,208
2026-05-07,1,Pack,210,167,167,0,167
2026-05-07,1,Pick,222,133,133,0,0
2026-05-07,2,Dispatch,232,232,1290,1058,1639
2026-05-07,2,Pack,255,255,3628,3373,6330
2026-05-07,2,Pick,212,184,184,0,0
2026-05-07,3,Dispatch,249,186,186,0,186
2026-05-07,3,Pack,205,205,264,59,271
2026-05-07,3,Pick,265,179,179,0,0
2026-05-08,1,Dispatch,238,167,167,0,167
2026-05-08,1,Pack,221,133,133,0,133
2026-05-08,1,Pick,255,129,137,8,0
2026-05-08,2,Dispatch,224,224,1313,1089,1606
2026-05-08,2,Pack,255,255,3557,3302,6070
2026-05-08,2,Pick,219,219,238,19,0
2026-05-08,3,Dispatch,249,205,205,0,205
2026-05-08,3,Pack,206,206,238,32,265
2026-05-08,3,Pick,244,177,195,18,0
2026-05-11,1,Dispatch,262,133,133,0,399
2026-05-11,1,Pack,218,129,129,0,387
2026-05-11,1,Pick,211,171,179,8,0
2026-05-11,2,Dispatch,220,220,1344,1124,1747
2026-05-11,2,Pack,255,255,3521,3266,6497
2026-05-11,2,Pick,237,209,209,0,57
2026-05-11,3,Dispatch,262,206,206,0,618
2026-05-11,3,Pack,232,209,209,0,659
2026-05-11,3,Pick,221,189,189,0,54
2026-05-12,1,Dispatch,261,129,129,0,129
2026-05-12,1,Pack,197,171,171,0,171
2026-05-12,1,Pick,232,146,161,15,0
2026-05-12,2,Dispatch,226,226,1379,1153,1686
2026-05-12,2,Pack,255,255,3475,3220,6415
2026-05-12,2,Pick,233,187,193,6,0
2026-05-12,3,Dispatch,207,207,209,2,207
2026-05-12,3,Pack,200,189,189,0,189
2026-05-12,3,Pick,232,191,191,0,0
2026-05-13,1,Dispatch,243,171,171,0,171
2026-05-13,1,Pack,185,146,146,0,146
2026-05-13,1,Pick,258,202,217,15,0
2026-05-13,2,Dispatch,208,208,1408,1200,1589
2026-05-13,2,Pack,255,255,3407,3152,5846
2026-05-13,2,Pick,259,120,155,35,0
2026-05-13,3,Dispatch,244,191,191,0,193
2026-05-13,3,Pack,208,191,191,0,191
2026-05-13,3,Pick,222,176,176,0,0
2026-05-14,1,Dispatch,218,146,146,0,146
2026-05-14,1,Pack,233,202,202,0,202
2026-05-14,1,Pick,236,203,218,15,0
2026-05-14,2,Dispatch,250,250,1455,1205,1930
2026-05-14,2,Pack,255,255,3272,3017,5718
2026-05-14,2,Pick,268,254,260,6,41
2026-05-14,3,Dispatch,231,191,191,0,191
2026-05-14,3,Pack,198,176,176,0,176
2026-05-14,3,Pick,262,230,230,0,0
2026-05-15,1,Dispatch,211,202,202,0,202
2026-05-15,1,Pack,195,195,203,8,195
2026-05-15,1,Pick,264,207,227,20,0
2026-05-15,2,Dispatch,263,263,1460,1197,2026
2026-05-15,2,Pack,255,255,3271,3016,5560
2026-05-15,2,Pick,230,147,153,6,0
2026-05-15,3,Dispatch,226,176,176,0,176
2026-05-15,3,Pack,222,222,230,8,222
2026-05-15,3,Pick,259,202,202,0,0
2026-05-18,1,Dispatch,261,195,195,0,585
2026-05-18,1,Pack,224,215,215,0,653
2026-05-18,1,Pick,230,189,207,18,137
2026-05-18,2,Dispatch,227,227,1452,1225,2120
2026-05-18,2,Pack,255,255,3163,2908,5652
2026-05-18,2,Pick,212,164,164,0,24
2026-05-18,3,Dispatch,262,222,222,0,666
2026-05-18,3,Pack,192,192,210,18,584
2026-05-18,3,Pick,211,135,135,0,0
2026-05-19,1,Dispatch,209,209,215,6,209
2026-05-19,1,Pack,228,189,189,0,189
2026-05-19,1,Pick,213,213,252,39,0
2026-05-19,2,Dispatch,233,233,1480,1247,1836
2026-05-19,2,Pack,255,255,3072,2817,5415
2026-05-19,2,Pick,253,248,268,20,0
2026-05-19,3,Dispatch,262,192,192,0,192
2026-05-19,3,Pack,223,153,153,0,207
2026-05-19,3,Pick,253,225,225,0,0
2026-05-20,1,Dispatch,230,195,195,0,201
2026-05-20,1,Pack,228,213,213,0,213
2026-05-20,1,Pick,229,229,251,22,21
2026-05-20,2,Dispatch,258,258,1502,1244,2033
2026-05-20,2,Pack,255,255,3065,2810,5347
2026-05-20,2,Pick,252,239,278,39,0
2026-05-20,3,Dispatch,249,153,153,0,153
2026-05-20,3,Pack,230,225,225,0,225
2026-05-20,3,Pick,246,98,110,12,0
2026-05-21,1,Dispatch,253,213,213,0,213
2026-05-21,1,Pack,217,217,229,12,217
2026-05-21,1,Pick,235,175,193,18,4
2026-05-21,2,Dispatch,246,246,1499,1253,1946
2026-05-21,2,Pack,255,255,3049,2794,5248
2026-05-21,2,Pick,250,177,238,61,0
2026-05-21,3,Dispatch,236,225,225,0,225
2026-05-21,3,Pack,199,98,98,0,98
2026-05-21,3,Pick,223,188,188,0,12
2026-05-22,1,Dispatch,258,217,217,0,217
2026-05-22,1,Pack,231,187,187,0,199
2026-05-22,1,Pick,247,183,183,0,72
2026-05-22,2,Dispatch,229,229,1508,1279,1832
2026-05-22,2,Pack,255,255,2971,2716,4950
2026-05-22,2,Pick,207,207,321,114,120
2026-05-22,3,Dispatch,250,98,98,0,98
2026-05-22,3,Pack,236,188,188,0,188
2026-05-22,3,Pick,211,200,204,4,0
2026-05-25,1,Dispatch,204,187,187,0,561
2026-05-25,1,Pack,207,183,183,0,549
2026-05-25,1,Pick,255,186,186,0,0
2026-05-25,2,Dispatch,225,225,1534,1309,2254
2026-05-25,2,Pack,255,255,2923,2668,5216
2026-05-25,2,Pick,250,250,293,43,342
2026-05-25,3,Dispatch,256,188,188,0,564
2026-05-25,3,Pack,207,200,200,0,600
2026-05-25,3,Pick,253,168,172,4,0
2026-05-26,1,Dispatch,237,183,183,0,183
2026-05-26,1,Pack,227,186,186,0,186
2026-05-26,1,Pick,230,189,189,0,0
2026-05-26,2,Dispatch,248,248,1564,1316,2086
2026-05-26,2,Pack,255,255,2918,2663,5172
2026-05-26,2,Pick,205,205,258,53,43
2026-05-26,3,Dispatch,232,200,200,0,200
2026-05-26,3,Pack,204,168,168,0,168
2026-05-26,3,Pick,248,164,168,4,0
2026-05-27,1,Dispatch,249,186,186,0,186
2026-05-27,1,Pack,219,189,189,0,189
2026-05-27,1,Pick,231,187,187,0,0
2026-05-27,2,Dispatch,248,248,1571,1323,2025
2026-05-27,2,Pack,255,255,2868,2613,5145
2026-05-27,2,Pick,223,223,263,40,53
2026-05-27,3,Dispatch,259,168,168,0,168
2026-05-27,3,Pack,220,164,164,0,164
2026-05-27,3,Pick,258,222,222,0,20
2026-05-28,1,Dispatch,223,189,189,0,189
2026-05-28,1,Pack,197,187,187,0,187
2026-05-28,1,Pick,265,128,128,0,0
2026-05-28,2,Dispatch,261,261,1578,1317,2136
2026-05-28,2,Pack,255,255,2836,2581,4953
2026-05-28,2,Pick,212,212,294,82,40
2026-05-28,3,Dispatch,231,164,164,0,164
2026-05-28,3,Pack,228,222,222,0,222
2026-05-28,3,Pick,253,109,131,22,0
2026-05-29,1,Dispatch,237,187,187,0,187
2026-05-29,1,Pack,218,128,128,0,128
2026-05-29,1,Pick,268,241,246,5,0
2026-05-29,2,Dispatch,258,258,1572,1314,2106
2026-05-29,2,Pack,255,255,2793,2538,4495
2026-05-29,2,Pick,211,211,257,46,82
2026-05-29,3,Dispatch,200,200,222,22,200
2026-05-29,3,Pack,229,109,109,0,109
2026-05-29,3,Pick,225,185,232,47,0
2026-06-01,1,Dispatch,247,128,128,0,384
2026-06-01,1,Pack,227,227,241,14,681
2026-06-01,1,Pick,239,193,210,17,0
2026-06-01,2,Dispatch,224,224,1569,1345,2279
2026-06-01,2,Pack,255,255,2749,2494,4894
2026-06-01,2,Pick,216,216,261,45,138
2026-06-01,3,Dispatch,207,131,131,0,415
2026-06-01,3,Pack,220,185,185,0,555
2026-06-01,3,Pick,247,160,233,73,0
2026-06-02,1,Dispatch,246,227,227,0,227
2026-06-02,1,Pack,189,189,207,18,231
2026-06-02,1,Pick,242,224,249,25,0
2026-06-02,2,Dispatch,248,248,1600,1352,2194
2026-06-02,2,Pack,255,255,2710,2455,4801
2026-06-02,2,Pick,236,236,249,13,42
2026-06-02,3,Dispatch,211,185,185,0,185
2026-06-02,3,Pack,210,160,160,0,160
2026-06-02,3,Pick,235,159,249,90,0
2026-06-03,1,Dispatch,249,189,189,0,189
2026-06-03,1,Pack,214,214,242,28,232
2026-06-03,1,Pick,217,207,249,42,0
2026-06-03,2,Dispatch,217,217,1607,1390,1813
2026-06-03,2,Pack,255,255,2691,2436,4389
2026-06-03,2,Pick,247,247,286,39,16
2026-06-03,3,Dispatch,250,160,160,0,160
2026-06-03,3,Pack,204,159,159,0,159
2026-06-03,3,Pick,221,221,314,93,326
2026-06-04,1,Dispatch,230,214,214,0,214
2026-06-04,1,Pack,213,213,235,22,241
2026-06-04,1,Pick,252,226,268,42,0
2026-06-04,2,Dispatch,201,201,1645,1444,1723
2026-06-04,2,Pack,255,255,2683,2428,4092
2026-06-04,2,Pick,259,231,231,0,39
2026-06-04,3,Dispatch,255,159,159,0,159
2026-06-04,3,Pack,206,206,221,15,206
2026-06-04,3,Pick,227,227,265,38,90
2026-06-05,1,Dispatch,218,213,213,0,213
2026-06-05,1,Pack,209,209,248,39,231
2026-06-05,1,Pick,219,138,238,100,0
2026-06-05,2,Dispatch,262,262,1699,1437,2265
2026-06-05,2,Pack,255,255,2659,2404,4074
2026-06-05,2,Pick,210,178,178,0,0
2026-06-05,3,Dispatch,229,206,206,0,206
2026-06-05,3,Pack,202,202,242,40,217
2026-06-05,3,Pick,225,225,285,60,30
2026-06-08,1,Dispatch,260,209,209,0,627
2026-06-08,1,Pack,192,177,177,0,570
2026-06-08,1,Pick,251,186,337,151,0
2026-06-08,2,Dispatch,259,259,1692,1433,2752
2026-06-08,2,Pack,255,255,2582,2327,4501
2026-06-08,2,Pick,268,197,197,0,0
2026-06-08,3,Dispatch,213,202,202,0,606
2026-06-08,3,Pack,201,201,265,64,643
2026-06-08,3,Pick,226,206,209,3,176
2026-06-09,1,Dispatch,245,177,177,0,177
2026-06-09,1,Pack,235,186,186,0,186
2026-06-09,1,Pick,262,242,303,61,423
2026-06-09,2,Dispatch,259,259,1688,1429,2546
2026-06-09,2,Pack,255,255,2524,2269,4179
2026-06-09,2,Pick,264,239,239,0,0
2026-06-09,3,Dispatch,238,201,201,0,201
2026-06-09,3,Pack,214,214,270,56,406
2026-06-09,3,Pick,246,177,185,8,0
2026-06-10,1,Dispatch,249,186,186,0,186
2026-06-10,1,Pack,189,189,242,53,189
2026-06-10,1,Pick,232,232,232,0,230
2026-06-10,2,Dispatch,239,239,1684,1445,2066
2026-06-10,2,Pack,255,255,2508,2253,3938
2026-06-10,2,Pick,266,225,229,4,0
2026-06-10,3,Dispatch,223,214,214,0,214
2026-06-10,3,Pack,221,221,233,12,277
2026-06-10,3,Pick,259,142,145,3,5
2026-06-11,1,Dispatch,221,189,189,0,189
2026-06-11,1,Pack,222,222,285,63,275
2026-06-11,1,Pick,228,163,163,0,0
2026-06-11,2,Dispatch,260,260,1700,1440,2250
2026-06-11,2,Pack,255,255,2478,2223,3888
2026-06-11,2,Pick,225,188,205,17,0
2026-06-11,3,Dispatch,245,221,221,0,221
2026-06-11,3,Pack,203,154,154,0,166
2026-06-11,3,Pick,211,144,147,3,0
2026-06-12,1,Dispatch,260,222,222,0,222
2026-06-12,1,Pack,219,219,226,7,282
2026-06-12,1,Pick,247,199,212,13,0
2026-06-12,2,Dispatch,246,246,1695,1449,2133
2026-06-12,2,Pack,255,255,2411,2156,3844
2026-06-12,2,Pick,210,128,167,39,0
2026-06-12,3,Dispatch,235,154,154,0,154
2026-06-12,3,Pack,216,144,144,0,144
2026-06-12,3,Pick,261,180,183,3,0
2026-06-15,1,Dispatch,249,219,219,0,657
2026-06-15,1,Pack,197,197,206,9,598
2026-06-15,1,Pick,250,136,188,52,0
2026-06-15,2,Dispatch,225,225,1704,1479,2424
2026-06-15,2,Pack,255,255,2284,2029,4167
2026-06-15,2,Pick,224,202,250,48,0
2026-06-15,3,Dispatch,218,144,144,0,432
2026-06-15,3,Pack,214,180,180,0,540
2026-06-15,3,Pick,219,190,193,3,0
2026-06-16,1,Dispatch,257,197,197,0,197
2026-06-16,1,Pack,228,145,145,0,172
2026-06-16,1,Pick,261,232,284,52,0
2026-06-16,2,Dispatch,209,209,1734,1525,2284
2026-06-16,2,Pack,255,255,2231,1976,3730
2026-06-16,2,Pick,210,210,255,45,115
2026-06-16,3,Dispatch,234,180,180,0,180
2026-06-16,3,Pack,227,190,190,0,190
2026-06-16,3,Pick,256,147,147,0,39
2026-06-17,1,Dispatch,216,145,145,0,145
2026-06-17,1,Pack,193,193,232,39,193
2026-06-17,1,Pick,222,172,246,74,0
2026-06-17,2,Dispatch,243,243,1780,1537,2187
2026-06-17,2,Pack,255,255,2186,1931,3711
2026-06-17,2,Pick,260,209,223,14,31
2026-06-17,3,Dispatch,248,190,190,0,190
2026-06-17,3,Pack,205,147,147,0,147
2026-06-17,3,Pick,269,103,103,0,0
2026-06-18,1,Dispatch,236,193,193,0,193
2026-06-18,1,Pack,183,183,211,28,222
2026-06-18,1,Pick,262,174,256,82,0
2026-06-18,2,Dispatch,206,206,1792,1586,1861
2026-06-18,2,Pack,255,255,2140,1885,3703
2026-06-18,2,Pick,265,205,227,22,0
2026-06-18,3,Dispatch,205,147,147,0,147
2026-06-18,3,Pack,239,103,103,0,103
2026-06-18,3,Pick,217,217,230,13,0
2026-06-19,1,Dispatch,250,183,183,0,183
2026-06-19,1,Pack,220,202,202,0,230
2026-06-19,1,Pick,265,168,250,82,0
2026-06-19,2,Dispatch,207,207,1841,1634,1919
2026-06-19,2,Pack,255,255,2090,1835,3679
2026-06-19,2,Pick,258,177,233,56,0
2026-06-19,3,Dispatch,237,103,103,0,103
2026-06-19,3,Pack,215,215,217,2,215
2026-06-19,3,Pick,204,196,196,0,13
2026-06-22,1,Dispatch,225,202,202,0,606
2026-06-22,1,Pack,236,168,168,0,504
2026-06-22,1,Pick,223,202,302,100,0
2026-06-22,2,Dispatch,217,217,1889,1672,2491
2026-06-22,2,Pack,255,255,2012,1757,3640
2026-06-22,2,Pick,227,202,231,29,229
2026-06-22,3,Dispatch,214,214,215,1,642
2026-06-22,3,Pack,235,198,198,0,596
2026-06-22,3,Pick,217,188,188,0,0
2026-06-23,1,Dispatch,234,168,168,0,168
2026-06-23,1,Pack,211,202,202,0,202
2026-06-23,1,Pick,213,187,295,108,0
2026-06-23,2,Dispatch,259,259,1927,1668,2991
2026-06-23,2,Pack,255,255,1959,1704,3528
2026-06-23,2,Pick,249,176,220,44,0
2026-06-23,3,Dispatch,255,199,199,0,202
2026-06-23,3,Pack,202,188,188,0,188
2026-06-23,3,Pick,225,171,171,0,0
2026-06-24,1,Dispatch,212,202,202,0,202
2026-06-24,1,Pack,216,187,187,0,187
2026-06-24,1,Pick,240,230,285,55,745
2026-06-24,2,Dispatch,224,224,1923,1699,2430
2026-06-24,2,Pack,255,255,1880,1625,3498
2026-06-24,2,Pick,262,200,273,73,0
2026-06-24,3,Dispatch,260,188,188,0,188
2026-06-24,3,Pack,219,171,171,0,171
2026-06-24,3,Pick,234,234,238,4,0
2026-06-25,1,Dispatch,238,187,187,0,187
2026-06-25,1,Pack,194,194,230,36,194
2026-06-25,1,Pick,208,118,173,55,0
2026-06-25,2,Dispatch,242,242,1954,1712,2347
2026-06-25,2,Pack,255,255,1825,1570,3398
2026-06-25,2,Pick,261,213,323,110,0
2026-06-25,3,Dispatch,217,171,171,0,171
2026-06-25,3,Pack,198,198,234,36,198
2026-06-25,3,Pick,205,145,169,24,4
2026-06-26,1,Dispatch,248,194,194,0,194
2026-06-26,1,Pack,186,154,154,0,190
2026-06-26,1,Pick,236,214,285,71,0
2026-06-26,2,Dispatch,248,248,1967,1719,2414
2026-06-26,2,Pack,255,255,1783,1528,2741
2026-06-26,2,Pick,226,197,310,113,0
2026-06-26,3,Dispatch,257,198,198,0,198
2026-06-26,3,Pack,188,181,181,0,217
2026-06-26,3,Pick,211,160,184,24,0
2026-06-29,1,Dispatch,250,154,154,0,462
2026-06-29,1,Pack,201,201,214,13,603
2026-06-29,1,Pick,238,222,222,0,331
2026-06-29,2,Dispatch,257,257,1974,1717,3016
2026-06-29,2,Pack,255,255,1725,1470,3206
2026-06-29,2,Pick,215,215,334,119,157
2026-06-29,3,Dispatch,210,181,181,0,543
2026-06-29,3,Pack,201,160,160,0,480
2026-06-29,3,Pick,225,225,259,34,96
2026-06-30,1,Dispatch,263,201,201,0,201
2026-06-30,1,Pack,234,234,235,1,273
2026-06-30,1,Pick,210,170,191,21,0
2026-06-30,2,Dispatch,224,224,1972,1748,2651
2026-06-30,2,Pack,255,255,1685,1430,3160
2026-06-30,2,Pick,219,219,372,153,46
2026-06-30,3,Dispatch,245,160,160,0,160
2026-06-30,3,Pack,216,216,225,9,216
2026-06-30,3,Pick,256,228,232,4,30
2026-07-01,1,Dispatch,217,217,234,17,217
2026-07-01,1,Pack,198,171,171,0,172
2026-07-01,1,Pick,263,162,188,26,0
2026-07-01,2,Dispatch,244,244,2003,1759,2850
2026-07-01,2,Pack,255,255,1649,1394,3026
2026-07-01,2,Pick,256,256,376,120,80
2026-07-01,3,Dispatch,234,216,216,0,216
2026-07-01,3,Pack,208,208,237,29,217
2026-07-01,3,Pick,220,139,152,13,0
2026-07-02,1,Dispatch,246,188,188,0,205
2026-07-02,1,Pack,194,162,162,0,162
2026-07-02,1,Pick,255,163,195,32,0
2026-07-02,2,Dispatch,231,231,2014,1783,2308
2026-07-02,2,Pack,255,255,1650,1395,2469
2026-07-02,2,Pick,251,245,318,73,47
2026-07-02,3,Dispatch,204,204,208,4,204
2026-07-02,3,Pack,208,168,168,0,197
2026-07-02,3,Pick,227,167,188,21,0
2026-07-03,1,Dispatch,220,162,162,0,162
2026-07-03,1,Pack,240,163,163,0,163
2026-07-03,1,Pick,252,144,185,41,0
2026-07-03,2,Dispatch,256,256,2038,1782,2557
2026-07-03,2,Pack,255,255,1640,1385,2390
2026-07-03,2,Pick,264,197,270,73,0
2026-07-03,3,Dispatch,251,172,172,0,176
2026-07-03,3,Pack,200,167,167,0,167
2026-07-03,3,Pick,224,162,215,53,0
2026-07-06,1,Dispatch,244,163,163,0,489
2026-07-06,1,Pack,232,144,144,0,432
2026-07-06,1,Pick,266,254,265,11,202
2026-07-06,2,Dispatch,228,228,2037,1809,2736
2026-07-06,2,Pack,255,255,1582,1327,2843
2026-07-06,2,Pick,223,174,252,78,0
2026-07-06,3,Dispatch,232,167,167,0,501
2026-07-06,3,Pack,218,162,162,0,486
2026-07-06,3,Pick,230,171,233,62,0
2026-07-07,1,Dispatch,260,144,144,0,144
2026-07-07,1,Pack,218,218,254,36,218
2026-07-07,1,Pick,262,202,213,11,0
2026-07-07,2,Dispatch,220,220,2064,1844,2664
